elapsed_seconds,voltage_v,raw_response,query_elapsed_ms
15.093000,1.22412135e-08,+1.22412135E-08,10.963
15.343000,1.22412135e-08,+1.22412135E-08,10.731
15.609000,-9.54646228e-09,-9.54646228E-09,11.416
15.875000,-1.12029234e-07,-1.12029234E-07,10.220
16.125000,-1.12029234e-07,-1.12029234E-07,10.526
16.375000,2.99213147e-07,+2.99213147E-07,11.635
16.640000,2.99213147e-07,+2.99213147E-07,10.834
16.922000,-5.90730473e-08,-5.90730473E-08,10.319
17.172000,-1.86066797e-07,-1.86066797E-07,10.685
17.422000,-1.86066797e-07,-1.86066797E-07,12.834
17.672000,-1.59011533e-08,-1.59011533E-08,10.415
17.953000,-1.59011533e-08,-1.59011533E-08,10.417
18.187000,-1.84228761e-08,-1.84228761E-08,10.193
18.453000,-5.91513113e-09,-5.91513113E-09,10.473
18.703000,-5.91513113e-09,-5.91513113E-09,13.107
18.953000,-2.13480745e-08,-2.13480745E-08,10.491
19.203000,-2.13480745e-08,-2.13480745E-08,11.014
19.453000,-1.80194005e-08,-1.80194005E-08,10.486
19.703000,-9.44554302e-09,-9.44554302E-09,11.086
19.953000,-9.44554302e-09,-9.44554302E-09,10.572
20.203000,-5.51165549e-09,-5.51165549E-09,10.663
20.468000,-5.51165549e-09,-5.51165549E-09,11.158
20.750000,1.34743047e-09,+1.34743047E-09,10.485
20.984000,-6.11685259e-09,-6.11685259E-09,10.040
21.265000,-6.11685259e-09,-6.11685259E-09,12.653
21.515000,-4.60381873e-09,-4.60381873E-09,10.781
21.765000,-4.60381873e-09,-4.60381873E-09,11.311
22.031000,8.43103186e-10,+8.43103186E-10,10.187
22.297000,4.97872908e-09,+4.97872908E-09,10.490
22.547000,4.97872908e-09,+4.97872908E-09,11.551
22.812000,-3.09078486e-09,-3.09078486E-09,10.615
23.062000,-3.09078486e-09,-3.09078486E-09,16.527
23.328000,1.75092351e-09,+1.75092351E-09,10.288
23.578000,-1.77948885e-09,-1.77948885E-09,11.914
23.828000,-1.77948885e-09,-1.77948885E-09,10.927
24.093000,7.50045219e-09,+7.50045219E-09,10.219
24.359000,1.75092351e-09,+1.75092351E-09,21.742
24.609000,1.75092351e-09,+1.75092351E-09,10.869
24.890000,9.01348606e-09,+9.01348606E-09,10.753
25.140000,9.01348606e-09,+9.01348606E-09,10.336
25.375000,1.65004365e-09,+1.65004365E-09,9.962
25.656000,1.85178148e-09,+1.85178148E-09,11.308
25.922000,1.85178148e-09,+1.85178148E-09,10.836
26.203000,5.18045571e-09,+5.18045571E-09,10.269
26.453000,5.18045571e-09,+5.18045571E-09,10.204
26.703000,2.06133999e-08,+2.06133999E-08,10.769
26.984000,6.79435836e-09,+6.79435836E-09,11.386
27.234000,6.79435836e-09,+6.79435836E-09,10.456
27.484000,9.71955693e-09,+9.71955693E-09,11.190
27.765000,1.17369352e-08,+1.17369352E-08,11.346
28.015000,1.17369352e-08,+1.17369352E-08,10.277
28.265000,1.49647406e-08,+1.49647406E-08,10.779
28.531000,1.49647406e-08,+1.49647406E-08,10.773
28.797000,2.26307782e-08,+2.26307782E-08,10.786
29.078000,1.84951526e-08,+1.84951526E-08,11.546
29.328000,1.84951526e-08,+1.84951526E-08,10.753
29.578000,1.44604188e-08,+1.44604188E-08,10.754
29.828000,1.44604188e-08,+1.44604188E-08,10.622
30.093000,3.35246469e-08,+3.35246469E-08,10.097
30.343000,2.83803314e-08,+2.83803314E-08,10.228
30.609000,2.83803314e-08,+2.83803314E-08,12.183
30.875000,2.05125547e-08,+2.05125547E-08,11.513
31.172000,1.93021275e-08,+1.93021275E-08,22.316
31.406000,1.93021275e-08,+1.93021275E-08,11.710
31.672000,2.66655595e-08,+2.66655595E-08,10.917
31.922000,2.66655595e-08,+2.66655595E-08,11.260
32.187000,3.35246469e-08,+3.35246469E-08,10.484
32.437000,2.77751178e-08,+2.77751178E-08,10.801
32.718000,2.77751178e-08,+2.77751178E-08,11.097
32.968000,2.91872828e-08,+2.91872828E-08,10.391
33.234000,2.91872828e-08,+2.91872828E-08,10.758
33.484000,1.82934382e-08,+1.82934382E-08,11.791
33.750000,3.63489701e-08,+3.63489701E-08,10.225
34.031000,3.63489701e-08,+3.63489701E-08,10.965
34.281000,2.59594706e-08,+2.59594706E-08,10.411
34.531000,2.59594706e-08,+2.59594706E-08,11.311
34.781000,3.42307226e-08,+3.42307226E-08,11.239
35.047000,3.19107373e-08,+3.19107373E-08,10.598
35.312000,3.19107373e-08,+3.19107373E-08,10.456
35.578000,3.12046548e-08,+3.12046548E-08,10.480
35.843000,3.47350673e-08,+3.47350673E-08,21.458
36.093000,3.47350673e-08,+3.47350673E-08,10.334
36.359000,4.41158775e-08,+4.41158775E-08,11.057
36.609000,4.41158775e-08,+4.41158775E-08,10.342
36.890000,3.82654797e-08,+3.82654797E-08,9.889
37.125000,3.43315916e-08,+3.43315916E-08,9.975
37.390000,3.43315916e-08,+3.43315916E-08,9.668
37.672000,5.19836539e-08,+5.19836539E-08,10.486
37.922000,5.19836539e-08,+5.19836539E-08,10.795
38.172000,4.42167805e-08,+4.42167805E-08,10.184
38.437000,3.47350995e-08,+3.47350995E-08,10.213
38.687000,3.47350995e-08,+3.47350995E-08,10.595
38.968000,4.47211252e-08,+4.47211252E-08,10.590
39.218000,4.47211252e-08,+4.47211252E-08,10.427
39.484000,4.57298147e-08,+4.57298147E-08,10.519
39.750000,4.16950568e-08,+4.16950568E-08,10.399
40.000000,4.16950568e-08,+4.16950568E-08,10.464
40.265000,4.139245e-08,+4.13924500E-08,9.975
40.515000,6.29784047e-08,+6.29784047E-08,13.460
40.765000,6.29784047e-08,+6.29784047E-08,11.869
41.031000,4.40150426e-08,+4.40150426E-08,9.791
41.281000,4.40150426e-08,+4.40150426E-08,10.117
41.531000,5.74306126e-08,+5.74306126E-08,10.399
41.812000,4.38133047e-08,+4.38133047E-08,11.346
42.062000,4.38133047e-08,+4.38133047E-08,11.252
42.312000,5.34967228e-08,+5.34967228E-08,11.811
42.562000,5.34967228e-08,+5.34967228E-08,10.656
42.843000,5.52114949e-08,+5.52114949E-08,10.854
43.093000,5.29923781e-08,+5.29923781E-08,10.989
43.343000,5.29923781e-08,+5.29923781E-08,11.319
43.625000,4.61332897e-08,+4.61332897E-08,10.056
43.875000,4.61332897e-08,+4.61332897E-08,10.145
44.125000,6.34827486e-08,+6.34827486E-08,11.526
44.390000,5.49088881e-08,+5.49088881E-08,10.821
44.656000,5.49088881e-08,+5.49088881E-08,12.773
44.906000,4.70411102e-08,+4.70411102E-08,10.704
45.156000,4.70411102e-08,+4.70411102E-08,9.964
45.437000,5.35975918e-08,+5.35975918E-08,10.899
45.687000,4.92602271e-08,+4.92602271E-08,10.544
45.953000,4.92602271e-08,+4.92602271E-08,11.050
46.234000,6.21714522e-08,+6.21714522E-08,10.309
46.468000,5.02688578e-08,+5.02688578E-08,9.706
46.750000,5.02688578e-08,+5.02688578E-08,10.586
47.000000,5.84392399e-08,+5.84392399E-08,11.364
47.250000,5.84392399e-08,+5.84392399E-08,11.017
47.500000,6.56009328e-08,+6.56009328E-08,11.211
47.765000,5.1277547e-08,+5.12775470E-08,10.461
48.031000,5.1277547e-08,+5.12775470E-08,10.532
48.297000,6.50965882e-08,+6.50965882E-08,11.218
48.562000,6.50965882e-08,+6.50965882E-08,11.494
48.812000,7.3569577e-08,+7.35695770E-08,10.810
49.093000,5.84392399e-08,+5.84392399E-08,10.560
49.343000,5.84392399e-08,+5.84392399E-08,11.414
49.593000,6.38861613e-08,+6.38861613E-08,11.021
49.843000,6.38861613e-08,+6.38861613E-08,10.611
50.109000,5.08740713e-08,+5.08740713E-08,10.718
50.375000,4.75453972e-08,+4.75453972E-08,10.794
50.640000,4.75453972e-08,+4.75453972E-08,11.349
50.890000,6.47939635e-08,+6.47939635E-08,10.893
51.156000,6.87278508e-08,+6.87278508E-08,11.683
51.406000,6.87278508e-08,+6.87278508E-08,10.345
51.672000,6.30791921e-08,+6.30791921E-08,12.126
51.937000,6.30791921e-08,+6.30791921E-08,11.482
52.218000,5.97505183e-08,+5.97505183E-08,11.161
52.468000,6.02548628e-08,+6.02548628E-08,10.821
52.718000,6.02548628e-08,+6.02548628E-08,11.434
52.984000,5.65227133e-08,+5.65227133E-08,11.303
53.234000,5.65227133e-08,+5.65227133E-08,10.225
53.484000,6.81226374e-08,+6.81226374E-08,11.661
53.750000,6.35835367e-08,+6.35835367E-08,10.947
54.031000,6.35835367e-08,+6.35835367E-08,11.198
54.281000,6.86269819e-08,+6.86269819E-08,11.724
54.531000,6.86269819e-08,+6.86269819E-08,16.975
54.812000,6.11626829e-08,+6.11626829E-08,11.298
55.062000,7.23590993e-08,+7.23590993E-08,10.095
55.312000,7.23590993e-08,+7.23590993E-08,9.944
55.578000,6.52982771e-08,+6.52982771E-08,11.186
55.843000,5.43035682e-08,+5.43035682E-08,10.796
56.109000,5.43035682e-08,+5.43035682E-08,10.851
56.390000,5.91452749e-08,+5.91452749E-08,10.627
56.640000,5.91452749e-08,+5.91452749E-08,10.487
56.890000,6.1767866e-08,+6.17678660E-08,11.624
57.140000,5.76322415e-08,+5.76322415E-08,10.804
57.390000,5.76322415e-08,+5.76322415E-08,10.580
57.656000,5.25887971e-08,+5.25887971E-08,10.798
57.922000,5.25887971e-08,+5.25887971E-08,11.382
58.187000,7.05434593e-08,+7.05434593E-08,10.910
58.437000,6.46930638e-08,+6.46930638E-08,11.246
58.687000,6.46930638e-08,+6.46930638E-08,12.487
58.953000,6.49956704e-08,+6.49956704E-08,11.364
59.203000,6.49956704e-08,+6.49956704E-08,11.190
59.468000,6.81225779e-08,+6.81225779E-08,11.195
59.718000,6.78199712e-08,+6.78199712E-08,10.626
59.984000,6.78199712e-08,+6.78199712E-08,10.880
60.250000,6.44912984e-08,+6.44912984E-08,10.151
60.515000,5.46061486e-08,+5.46061486E-08,10.152
60.781000,5.46061486e-08,+5.46061486E-08,10.819
61.047000,6.46930361e-08,+6.46930361E-08,11.796
61.297000,6.46930361e-08,+6.46930361E-08,11.814
61.562000,6.40878229e-08,+6.40878229E-08,10.539
61.828000,6.58025937e-08,+6.58025937E-08,11.232
62.078000,6.58025937e-08,+6.58025937E-08,11.911
62.359000,7.18547262e-08,+7.18547262E-08,11.957
62.609000,7.18547262e-08,+7.18547262E-08,10.742
62.875000,6.85260534e-08,+6.85260534E-08,10.923
63.125000,6.00530679e-08,+6.00530679E-08,11.435
63.390000,6.00530679e-08,+6.00530679E-08,11.111
63.672000,6.34826768e-08,+6.34826768E-08,11.503
63.922000,5.56149019e-08,+5.56149019E-08,11.498
64.187000,5.56149019e-08,+5.56149019E-08,10.764
64.437000,6.2171381e-08,+6.21713810E-08,11.320
64.703000,6.2171381e-08,+6.21713810E-08,11.056
64.984000,6.63070063e-08,+6.63070063E-08,10.872
65.234000,6.12635608e-08,+6.12635608E-08,10.767
65.500000,6.12635608e-08,+6.12635608E-08,11.034
65.765000,5.52114262e-08,+5.52114262E-08,10.020
66.047000,5.52114262e-08,+5.52114262E-08,16.623
66.312000,6.03557406e-08,+6.03557406E-08,10.369
66.562000,6.64078752e-08,+6.64078752E-08,10.893
66.812000,6.64078752e-08,+6.64078752E-08,11.241
67.078000,5.58166397e-08,+5.58166397E-08,11.330
67.328000,6.23731188e-08,+6.23731188E-08,20.327
67.593000,6.23731188e-08,+6.23731188E-08,10.789
67.859000,6.89295973e-08,+6.89295973E-08,11.361
68.109000,6.89295973e-08,+6.89295973E-08,11.076
68.390000,5.75314105e-08,+5.75314105E-08,10.442
68.640000,6.50965787e-08,+6.50965787E-08,11.095
68.922000,6.50965787e-08,+6.50965787E-08,10.852
69.172000,5.96496576e-08,+5.96496576E-08,12.197
69.422000,5.96496576e-08,+5.96496576E-08,10.662
69.672000,6.08600845e-08,+6.08600845E-08,12.014
69.922000,6.27765938e-08,+6.27765938E-08,10.738
70.203000,6.27765938e-08,+6.27765938E-08,10.967
70.453000,6.52983165e-08,+6.52983165E-08,10.790
