elapsed_seconds,voltage_v,raw_response,query_elapsed_ms
11.094000,9.36263399e-08,+9.36263399E-08,11.444
11.344000,9.36263399e-08,+9.36263399E-08,11.940
11.625000,8.65668414e-08,+8.65668414E-08,11.036
11.875000,8.65668414e-08,+8.65668414E-08,17.744
12.125000,8.8684691e-08,+8.86846910E-08,10.792
12.375000,9.19118903e-08,+9.19118903E-08,11.893
12.656000,9.19118903e-08,+9.19118903E-08,11.208
12.906000,9.63492893e-08,+9.63492893E-08,11.646
13.156000,9.63492893e-08,+9.63492893E-08,17.494
13.406000,8.24319923e-08,+8.24319923E-08,11.779
13.672000,7.96081929e-08,+7.96081929E-08,12.028
13.937000,7.96081929e-08,+7.96081929E-08,10.237
14.187000,8.19277424e-08,+8.19277424E-08,10.988
14.453000,1.09661548e-07,+1.09661548E-07,11.020
14.734000,1.09661548e-07,+1.09661548E-07,10.777
14.984000,7.72886971e-08,+7.72886971E-08,11.147
15.234000,7.72886971e-08,+7.72886971E-08,11.760
15.484000,9.39289478e-08,+9.39289478E-08,11.327
15.734000,8.58609475e-08,+8.58609475E-08,10.509
16.000000,8.58609475e-08,+8.58609475E-08,11.400
16.265000,9.9475698e-08,+9.94756980E-08,10.717
16.515000,9.9475698e-08,+9.94756980E-08,10.688
16.781000,8.38439474e-08,+8.38439474E-08,10.952
17.031000,8.95923976e-08,+8.95923976E-08,10.905
17.281000,8.95923976e-08,+8.95923976E-08,10.606
17.531000,9.55425479e-08,+9.55425479E-08,11.420
17.781000,9.55425479e-08,+9.55425479E-08,11.349
18.031000,8.92898476e-08,+8.92898476E-08,10.789
18.297000,8.59617975e-08,+8.59617975E-08,21.558
18.531000,8.59617975e-08,+8.59617975E-08,11.132
18.781000,8.53566923e-08,+8.53566923E-08,10.333
19.031000,8.53566923e-08,+8.53566923E-08,10.667
19.281000,9.94756925e-08,+9.94756925E-08,10.357
19.531000,9.94756925e-08,+9.94756925E-08,10.933
19.812000,8.63651923e-08,+8.63651923E-08,10.901
20.062000,8.61634923e-08,+8.61634923E-08,11.272
20.312000,8.61634923e-08,+8.61634923E-08,11.318
20.562000,9.06008924e-08,+9.06008924E-08,10.270
20.844000,9.07017424e-08,+9.07017424E-08,17.578
21.094000,9.07017424e-08,+9.07017424E-08,10.604
21.344000,9.56433924e-08,+9.56433924E-08,10.692
21.594000,9.56433924e-08,+9.56433924E-08,11.167
21.859000,9.68535925e-08,+9.68535925E-08,10.935
22.125000,9.29204424e-08,+9.29204424E-08,17.901
22.375000,9.29204424e-08,+9.29204424E-08,10.714
22.625000,9.51391424e-08,+9.51391424E-08,11.008
22.875000,9.51391424e-08,+9.51391424E-08,10.661
23.156000,1.00080766e-07,+1.00080766E-07,10.862
23.406000,9.4231467e-08,+9.42314670E-08,10.616
23.656000,9.4231467e-08,+9.42314670E-08,11.603
23.906000,8.3541368e-08,+8.35413680E-08,11.261
24.187000,8.3541368e-08,+8.35413680E-08,10.875
24.422000,9.94756665e-08,+9.94756665E-08,11.067
24.703000,9.75595167e-08,+9.75595167E-08,10.408
24.969000,9.75595167e-08,+9.75595167E-08,10.371
25.219000,9.46348669e-08,+9.46348669E-08,11.718
25.469000,9.46348669e-08,+9.46348669E-08,11.435
25.719000,9.48365669e-08,+9.48365669E-08,11.782
25.984000,9.22144672e-08,+9.22144672E-08,10.118
26.234000,9.22144672e-08,+9.22144672E-08,11.007
26.515000,9.73578167e-08,+9.73578167E-08,11.302
26.765000,9.73578167e-08,+9.73578167E-08,10.840
27.031000,8.80796176e-08,+8.80796176E-08,10.682
27.281000,9.50382629e-08,+9.50382629E-08,10.979
27.531000,9.50382629e-08,+9.50382629E-08,11.783
27.781000,9.3928913e-08,+9.39289130E-08,10.268
28.031000,9.3928913e-08,+9.39289130E-08,10.690
28.312000,9.3727213e-08,+9.37272130E-08,10.298
28.562000,9.09034133e-08,+9.09034133E-08,11.062
28.812000,9.09034133e-08,+9.09034133E-08,12.216
29.062000,1.05224112e-07,+1.05224112E-07,10.117
29.312000,1.05224112e-07,+1.05224112E-07,10.186
29.578000,9.86688625e-08,+9.86688625E-08,11.413
29.844000,9.06008634e-08,+9.06008634E-08,11.189
30.094000,9.06008634e-08,+9.06008634E-08,10.398
30.359000,9.81646125e-08,+9.81646125E-08,11.365
30.625000,9.81646125e-08,+9.81646125E-08,16.106
30.875000,9.64501627e-08,+9.64501627E-08,11.182
31.156000,1.00383312e-07,+1.00383312E-07,10.642
31.390000,1.00383312e-07,+1.00383312E-07,9.925
31.672000,9.84670971e-08,+9.84670971E-08,11.602
31.937000,9.02982503e-08,+9.02982503E-08,10.801
32.187000,9.02982503e-08,+9.02982503E-08,10.743
32.453000,9.14075999e-08,+9.14075999E-08,11.421
32.734000,9.14075999e-08,+9.14075999E-08,10.558
32.969000,9.33237491e-08,+9.33237491E-08,9.926
33.234000,1.01290896e-07,+1.01290896E-07,10.583
33.484000,1.01290896e-07,+1.01290896E-07,10.315
33.734000,9.04999502e-08,+9.04999502E-08,10.864
34.000000,9.04999502e-08,+9.04999502E-08,10.361
34.250000,9.83662471e-08,+9.83662471E-08,11.881
34.531000,9.54415983e-08,+9.54415983E-08,10.947
34.781000,9.54415983e-08,+9.54415983E-08,11.922
35.047000,9.3626299e-08,+9.36262990E-08,10.167
35.297000,9.3626299e-08,+9.36262990E-08,11.234
35.547000,9.70551976e-08,+9.70551976E-08,11.822
35.797000,9.99798223e-08,+9.99798223E-08,11.564
36.078000,9.99798223e-08,+9.99798223E-08,10.972
36.328000,1.01996821e-07,+1.01996821E-07,10.969
36.578000,1.01996821e-07,+1.01996821E-07,10.042
36.844000,1.07946968e-07,+1.07946968E-07,9.890
37.109000,9.88704729e-08,+9.88704729E-08,10.478
37.390000,9.88704729e-08,+9.88704729E-08,10.492
37.640000,9.35254256e-08,+9.35254256E-08,10.432
37.906000,9.48364749e-08,+9.48364749E-08,11.335
38.156000,9.48364749e-08,+9.48364749E-08,11.188
38.406000,1.02097671e-07,+1.02097671E-07,10.990
38.687000,1.02097671e-07,+1.02097671E-07,11.602
38.937000,9.64500741e-08,+9.64500741E-08,11.619
39.187000,8.95922775e-08,+8.95922775E-08,11.380
39.453000,8.95922775e-08,+8.95922775E-08,11.855
39.703000,9.45339251e-08,+9.45339251E-08,10.481
39.984000,9.45339251e-08,+9.45339251E-08,11.062
40.234000,1.06030786e-07,+1.06030786E-07,9.947
40.484000,9.89712901e-08,+9.89712901E-08,10.373
40.750000,9.89712901e-08,+9.89712901E-08,12.592
41.000000,9.52398425e-08,+9.52398425E-08,11.886
41.281000,9.52398425e-08,+9.52398425E-08,15.537
41.531000,8.99956459e-08,+8.99956459E-08,10.928
41.781000,9.43321931e-08,+9.43321931E-08,10.695
42.031000,9.43321931e-08,+9.43321931E-08,12.568
42.281000,9.58449421e-08,+9.58449421E-08,10.384
42.562000,9.88704401e-08,+9.88704401E-08,22.662
42.828000,9.88704401e-08,+9.88704401E-08,11.711
43.078000,1.00282339e-07,+1.00282339E-07,10.600
43.328000,1.00282339e-07,+1.00282339E-07,10.997
43.578000,1.04719736e-07,+1.04719736E-07,10.518
43.828000,1.04719736e-07,+1.04719736E-07,16.435
44.109000,9.2819444e-08,+9.28194440E-08,11.143
44.359000,1.00685709e-07,+1.00685709E-07,10.234
44.609000,1.00685709e-07,+1.00685709E-07,11.799
44.890000,1.07341804e-07,+1.07341804E-07,11.112
45.140000,9.917296e-08,+9.91729600E-08,10.423
45.390000,9.917296e-08,+9.91729600E-08,10.764
45.640000,1.07846053e-07,+1.07846053E-07,11.127
45.906000,1.07846053e-07,+1.07846053E-07,11.382
46.187000,1.01593358e-07,+1.01593358E-07,11.831
46.437000,9.74585113e-08,+9.74585113E-08,11.310
46.687000,9.74585113e-08,+9.74585113E-08,12.014
46.969000,1.06938404e-07,+1.06938404E-07,10.356
47.219000,1.06938404e-07,+1.06938404E-07,10.449
47.469000,9.02981669e-08,+9.02981669E-08,11.437
47.719000,1.06635854e-07,+1.06635854E-07,10.733
47.969000,1.06635854e-07,+1.06635854E-07,11.298
48.219000,1.03106107e-07,+1.03106107E-07,10.839
48.500000,1.03106107e-07,+1.03106107E-07,10.176
48.750000,1.00181498e-07,+1.00181498E-07,10.805
49.000000,1.00786598e-07,+1.00786598E-07,11.155
49.250000,1.00786598e-07,+1.00786598E-07,11.687
49.500000,1.09560543e-07,+1.09560543E-07,11.620
49.750000,1.09560543e-07,+1.09560543E-07,11.096
50.000000,9.83661994e-08,+9.83661994E-08,10.693
50.265000,9.79627997e-08,+9.79627997E-08,12.107
50.515000,9.79627997e-08,+9.79627997E-08,10.641
50.750000,1.03106147e-07,+1.03106147E-07,9.993
51.031000,1.03106147e-07,+1.03106147E-07,10.925
51.281000,1.01996797e-07,+1.01996797E-07,9.763
51.562000,9.63492007e-08,+9.63492007E-08,10.429
51.812000,9.63492007e-08,+9.63492007E-08,11.041
52.062000,1.03912946e-07,+1.03912946E-07,11.358
52.328000,1.03912946e-07,+1.03912946E-07,11.226
52.578000,1.00282348e-07,+1.00282348E-07,10.454
52.844000,1.05324856e-07,+1.05324856E-07,9.923
53.125000,1.05324856e-07,+1.05324856E-07,11.369
53.375000,9.77611098e-08,+9.77611098E-08,10.552
53.625000,9.77611098e-08,+9.77611098E-08,10.771
53.875000,1.09157153e-07,+1.09157153E-07,10.413
54.140000,1.17628549e-07,+1.17628549E-07,11.160
54.390000,1.17628549e-07,+1.17628549E-07,11.158
54.656000,1.02702757e-07,+1.02702757E-07,10.428
54.922000,1.03207007e-07,+1.03207007E-07,17.176
55.172000,1.03207007e-07,+1.03207007E-07,11.496
55.422000,8.93905645e-08,+8.93905645E-08,10.382
55.703000,8.93905645e-08,+8.93905645E-08,10.431
55.953000,1.04013806e-07,+1.04013806E-07,10.975
56.203000,9.23152128e-08,+9.23152128E-08,11.283
56.453000,9.23152128e-08,+9.23152128E-08,11.117
56.703000,9.79628096e-08,+9.79628096E-08,11.437
56.969000,9.79628096e-08,+9.79628096E-08,10.268
57.234000,1.0431637e-07,+1.04316370E-07,11.683
57.484000,1.07241018e-07,+1.07241018E-07,11.054
57.765000,1.07241018e-07,+1.07241018E-07,10.729
58.015000,1.05929969e-07,+1.05929969E-07,10.092
58.265000,1.05929969e-07,+1.05929969E-07,10.599
58.531000,1.02601921e-07,+1.02601921E-07,9.824
58.797000,1.05224019e-07,+1.05224019E-07,10.074
59.062000,1.05224019e-07,+1.05224019E-07,14.763
59.312000,9.72568732e-08,+9.72568732E-08,11.066
59.562000,9.72568732e-08,+9.72568732E-08,10.452
59.812000,1.05324869e-07,+1.05324869E-07,10.217
60.078000,1.10266517e-07,+1.10266517E-07,10.790
60.344000,1.10266517e-07,+1.10266517E-07,12.511
60.594000,1.0421552e-07,+1.04215520E-07,11.055
60.859000,1.0421552e-07,+1.04215520E-07,10.427
61.109000,1.12586066e-07,+1.12586066E-07,11.250
61.375000,9.21135308e-08,+9.21135308E-08,11.072
61.640000,9.21135308e-08,+9.21135308E-08,10.403
61.875000,1.01996826e-07,+1.01996826E-07,10.039
62.140000,1.01996826e-07,+1.01996826E-07,10.614
62.422000,1.02501076e-07,+1.02501076E-07,10.636
62.672000,1.02299376e-07,+1.02299376E-07,10.991
62.906000,1.02299376e-07,+1.02299376E-07,10.005
63.187000,9.33237302e-08,+9.33237302E-08,11.673
63.437000,1.04114675e-07,+1.04114675E-07,18.171
63.703000,1.04114675e-07,+1.04114675E-07,10.587
63.953000,1.30638212e-07,+1.30638212E-07,11.281
64.234000,1.30638212e-07,+1.30638212E-07,10.328
64.484000,9.52398793e-08,+9.52398793E-08,11.059
64.734000,1.11980971e-07,+1.11980971E-07,11.185
64.984000,1.11980971e-07,+1.11980971E-07,10.738
65.250000,1.03812125e-07,+1.03812125E-07,10.789
65.531000,1.03812125e-07,+1.03812125E-07,11.618
65.797000,2.34211082e-07,+2.34211082E-07,11.012
66.047000,8.0616619e-08,+8.06166190E-08,10.678
66.297000,8.0616619e-08,+8.06166190E-08,11.157
66.547000,1.1359455e-07,+1.13594550E-07,11.148
66.797000,1.1359455e-07,+1.13594550E-07,10.117
67.062000,-4.78662085e-08,-4.78662085E-08,10.619
67.312000,1.05526555e-07,+1.05526555E-07,10.950
67.562000,1.05526555e-07,+1.05526555E-07,10.555
67.828000,1.25192294e-07,+1.25192294E-07,10.800
68.078000,1.25192294e-07,+1.25192294E-07,10.788
68.344000,1.09157153e-07,+1.09157153E-07,11.138
68.625000,1.15107299e-07,+1.15107299E-07,10.220
68.875000,1.15107299e-07,+1.15107299E-07,10.698
69.125000,6.71698135e-07,+6.71698135E-07,11.360
69.375000,6.71698135e-07,+6.71698135E-07,11.745
69.656000,5.44964837e-08,+5.44964837E-08,10.359
69.906000,1.05526568e-07,+1.05526568E-07,11.033
70.156000,1.05526568e-07,+1.05526568E-07,10.338
70.422000,9.85679214e-08,+9.85679214E-08,11.512
70.672000,1.07846117e-07,+1.07846117E-07,12.383
70.937000,1.07846117e-07,+1.07846117E-07,11.132
71.219000,1.0209767e-07,+1.02097670E-07,11.524
71.469000,1.0209767e-07,+1.02097670E-07,10.519
71.719000,1.04921468e-07,+1.04921468E-07,10.790
72.000000,1.13090314e-07,+1.13090314E-07,10.563
72.250000,1.13090314e-07,+1.13090314E-07,11.086
72.484000,1.07846117e-07,+1.07846117E-07,10.098
72.781000,1.07846117e-07,+1.07846117E-07,10.426
73.031000,1.03207019e-07,+1.03207019E-07,10.737
73.281000,1.0058492e-07,+1.00584920E-07,10.787
73.531000,1.0058492e-07,+1.00584920E-07,12.383
73.797000,1.13897114e-07,+1.13897114E-07,10.866
74.047000,1.13897114e-07,+1.13897114E-07,11.277
74.297000,1.03509579e-07,+1.03509579E-07,11.264
74.578000,1.08451226e-07,+1.08451226E-07,11.176
74.828000,1.08451226e-07,+1.08451226E-07,11.490
75.094000,1.0018153e-07,+1.00181530E-07,10.034
75.359000,9.75594314e-08,+9.75594314E-08,14.285
75.609000,9.75594314e-08,+9.75594314E-08,10.314
75.859000,1.17023472e-07,+1.17023472E-07,10.691
76.140000,1.17023472e-07,+1.17023472E-07,11.331
76.390000,1.11678425e-07,+1.11678425E-07,10.818
76.640000,1.07140177e-07,+1.07140177E-07,10.115
76.906000,1.07140177e-07,+1.07140177E-07,10.696
77.187000,1.02400229e-07,+1.02400229E-07,11.313
77.437000,1.02400229e-07,+1.02400229E-07,10.603
77.687000,1.06938477e-07,+1.06938477E-07,10.629
77.969000,1.09358876e-07,+1.09358876E-07,10.683
78.219000,1.09358876e-07,+1.09358876E-07,10.434
78.469000,9.40296921e-08,+9.40296921E-08,11.837
78.719000,9.40296921e-08,+9.40296921E-08,11.106
79.000000,1.16014983e-07,+1.16014983E-07,10.655
79.250000,1.11375885e-07,+1.11375885E-07,10.737
79.500000,1.11375885e-07,+1.11375885E-07,12.320
79.765000,1.09560585e-07,+1.09560585E-07,11.456
80.015000,1.09560585e-07,+1.09560585E-07,10.999
80.297000,1.09258036e-07,+1.09258036E-07,11.622
80.547000,1.24082979e-07,+1.24082979E-07,11.265
80.797000,1.24082979e-07,+1.24082979E-07,10.033
81.062000,1.09358885e-07,+1.09358885E-07,11.479
81.328000,2.50548825e-07,+2.50548825E-07,21.620
81.578000,2.50548825e-07,+2.50548825E-07,10.477
81.828000,1.12787784e-07,+1.12787784E-07,11.473
82.094000,1.12787784e-07,+1.12787784E-07,10.682
82.375000,1.34873925e-07,+1.34873925E-07,11.259
82.625000,1.31444991e-07,+1.31444991E-07,10.762
82.875000,1.31444991e-07,+1.31444991E-07,10.688
83.125000,1.05929955e-07,+1.05929955E-07,10.448
83.390000,1.05929955e-07,+1.05929955E-07,10.923
83.640000,1.04921456e-07,+1.04921456E-07,11.346
83.906000,1.02198507e-07,+1.02198507E-07,10.883
84.187000,1.02198507e-07,+1.02198507E-07,12.324
84.437000,1.13695401e-07,+1.13695401E-07,11.269
84.687000,1.13695401e-07,+1.13695401E-07,11.758
84.937000,1.75314716e-07,+1.75314716E-07,10.695
85.187000,1.14401351e-07,+1.14401351E-07,10.258
85.453000,1.14401351e-07,+1.14401351E-07,11.989
85.734000,1.48892031e-07,+1.48892031E-07,10.622
85.984000,1.48892031e-07,+1.48892031E-07,11.264
86.250000,1.23074446e-07,+1.23074446E-07,10.855
86.500000,1.19141298e-07,+1.19141298E-07,10.068
86.750000,1.19141298e-07,+1.19141298E-07,10.418
87.000000,1.10669879e-07,+1.10669879E-07,11.366
87.250000,1.10669879e-07,+1.10669879E-07,11.318
87.531000,1.75617237e-07,+1.75617237E-07,11.011
87.765000,2.44598591e-07,+2.44598591E-07,10.038
88.062000,2.44598591e-07,+2.44598591E-07,11.550
88.312000,1.99922071e-07,+1.99922071E-07,10.466
88.562000,1.16620026e-07,+1.16620026E-07,16.809
88.797000,1.16620026e-07,+1.16620026E-07,9.978
89.078000,9.22143416e-08,+9.22143416E-08,10.251
89.328000,9.22143416e-08,+9.22143416E-08,11.850
89.578000,1.08552031e-07,+1.08552031E-07,10.900
89.844000,1.08451181e-07,+1.08451181E-07,10.113
90.125000,1.08451181e-07,+1.08451181E-07,11.273
90.375000,6.417806e-08,+6.41780600E-08,11.431
90.625000,6.417806e-08,+6.41780600E-08,11.234
90.875000,8.48522964e-08,+8.48522964E-08,10.650
91.125000,1.06030796e-07,+1.06030796E-07,10.650
91.406000,1.06030796e-07,+1.06030796E-07,10.747
91.656000,9.70551516e-08,+9.70551516E-08,12.141
91.906000,9.70551516e-08,+9.70551516E-08,11.258
92.156000,1.23074436e-07,+1.23074436E-07,10.596
92.422000,9.93747003e-08,+9.93747003E-08,11.522
92.672000,9.93747003e-08,+9.93747003E-08,10.708
92.953000,1.20754887e-07,+1.20754887E-07,11.475
93.203000,1.20754887e-07,+1.20754887E-07,10.306
93.453000,1.02803598e-07,+1.02803598E-07,11.195
93.703000,1.25898234e-07,+1.25898234E-07,10.005
93.969000,1.25898234e-07,+1.25898234E-07,11.201
94.250000,1.42034225e-07,+1.42034225E-07,10.535
94.484000,1.42034225e-07,+1.42034225E-07,9.962
94.765000,1.17361028e-08,+1.17361028E-08,10.117
95.031000,-7.29778463e-08,-7.29778463E-08,11.507
95.297000,-7.29778463e-08,-7.29778463E-08,11.767
95.562000,1.1893953e-07,+1.18939530E-07,11.270
95.812000,1.17628481e-07,+1.17628481E-07,9.972
96.094000,1.17628481e-07,+1.17628481E-07,10.476
96.344000,1.12485135e-07,+1.12485135E-07,10.451
96.609000,1.12485135e-07,+1.12485135E-07,10.835
96.859000,1.1843528e-07,+1.18435280E-07,10.242
97.125000,1.22670977e-07,+1.22670977E-07,10.075
97.406000,1.22670977e-07,+1.22670977E-07,10.936
97.656000,1.23982026e-07,+1.23982026E-07,11.617
97.890000,1.23982026e-07,+1.23982026E-07,11.118
98.156000,1.1904038e-07,+1.19040380E-07,10.625
98.422000,1.22166727e-07,+1.22166727E-07,10.405
98.672000,1.22166727e-07,+1.22166727E-07,10.683
98.937000,1.25393925e-07,+1.25393925E-07,10.617
99.187000,1.25393925e-07,+1.25393925E-07,10.612
99.453000,1.15712333e-07,+1.15712333E-07,11.899
99.719000,1.19242038e-07,+1.19242038E-07,11.414
99.969000,1.19242038e-07,+1.19242038E-07,11.035
100.234000,1.2690663e-07,+1.26906630E-07,11.000
100.515000,1.20553087e-07,+1.20553087E-07,10.602
100.765000,1.20553087e-07,+1.20553087E-07,10.291
101.015000,1.30738926e-07,+1.30738926E-07,11.271
101.265000,1.30738926e-07,+1.30738926E-07,10.875
101.515000,1.21964985e-07,+1.21964985E-07,10.488
101.781000,1.35176322e-07,+1.35176322E-07,10.499
102.031000,1.35176322e-07,+1.35176322E-07,11.118
102.297000,1.33260174e-07,+1.33260174E-07,10.527
102.547000,1.33260174e-07,+1.33260174E-07,10.136
102.812000,1.31747425e-07,+1.31747425E-07,11.043
103.062000,1.2720918e-07,+1.27209180E-07,11.206
103.328000,1.2720918e-07,+1.27209180E-07,10.392
103.578000,1.28822778e-07,+1.28822778E-07,11.781
103.844000,1.28822778e-07,+1.28822778E-07,10.826
104.125000,1.31545687e-07,+1.31545687E-07,10.378
104.375000,1.27007442e-07,+1.27007442E-07,10.871
104.625000,1.27007442e-07,+1.27007442E-07,12.548
104.875000,1.44555322e-07,+1.44555322E-07,11.330
105.125000,1.44555322e-07,+1.44555322E-07,10.753
105.406000,1.34873733e-07,+1.34873733E-07,10.248
105.656000,1.28621041e-07,+1.28621041E-07,10.917
105.906000,1.28621041e-07,+1.28621041E-07,11.053
106.156000,1.2912529e-07,+1.29125290E-07,11.315
106.406000,1.2912529e-07,+1.29125290E-07,10.166
106.656000,1.33260135e-07,+1.33260135E-07,10.994
106.906000,1.34672034e-07,+1.34672034E-07,9.993
107.172000,1.34672034e-07,+1.34672034E-07,11.008
107.422000,1.30032939e-07,+1.30032939E-07,10.871
107.703000,1.30032939e-07,+1.30032939E-07,10.850
107.953000,1.40420477e-07,+1.40420477E-07,11.216
108.219000,1.41227228e-07,+1.41227228E-07,10.531
108.469000,1.41227228e-07,+1.41227228E-07,9.955
108.734000,1.32554139e-07,+1.32554139E-07,10.353
108.984000,1.32554139e-07,+1.32554139E-07,16.585
109.265000,1.4687482e-07,+1.46874820E-07,11.241
109.515000,1.36184734e-07,+1.36184734E-07,11.012
109.765000,1.36184734e-07,+1.36184734E-07,10.345
110.031000,1.43647624e-07,+1.43647624E-07,11.200
110.281000,1.45462922e-07,+1.45462922E-07,10.983
110.562000,1.45462922e-07,+1.45462922E-07,10.897
110.812000,1.37697482e-07,+1.37697482E-07,12.295
111.062000,1.37697482e-07,+1.37697482E-07,10.394
111.312000,1.4687482e-07,+1.46874820E-07,10.032
111.562000,1.37596632e-07,+1.37596632E-07,19.789
111.828000,1.37596632e-07,+1.37596632E-07,11.210
112.078000,1.43647624e-07,+1.43647624E-07,11.332
112.328000,1.43647624e-07,+1.43647624E-07,11.323
112.578000,1.61699798e-07,+1.61699798E-07,10.655
112.844000,1.44757018e-07,+1.44757018E-07,10.517
113.094000,1.44757018e-07,+1.44757018E-07,11.057
113.344000,1.42235771e-07,+1.42235771E-07,10.726
113.594000,1.42235771e-07,+1.42235771E-07,10.887
113.859000,1.4324427e-07,+1.43244270E-07,11.563
114.140000,1.35882228e-07,+1.35882228E-07,10.940
114.390000,1.35882228e-07,+1.35882228E-07,11.188
114.640000,1.32957582e-07,+1.32957582E-07,11.776
114.906000,1.32957582e-07,+1.32957582E-07,11.183
115.156000,1.33764381e-07,+1.33764381E-07,10.737
115.422000,1.41126422e-07,+1.41126422E-07,11.141
115.672000,1.41126422e-07,+1.41126422E-07,10.233
115.937000,1.37697526e-07,+1.37697526E-07,11.041
116.203000,1.37697526e-07,+1.37697526E-07,10.137
116.484000,1.39008575e-07,+1.39008575E-07,10.747
116.734000,1.36689069e-07,+1.36689069E-07,10.614
117.000000,1.36689069e-07,+1.36689069E-07,11.448
117.250000,1.46774059e-07,+1.46774059E-07,10.763
117.500000,1.46774059e-07,+1.46774059E-07,10.673
117.750000,1.38403518e-07,+1.38403518E-07,10.619
118.015000,1.36689069e-07,+1.36689069E-07,11.846
118.281000,1.36689069e-07,+1.36689069E-07,10.907
118.531000,1.37193319e-07,+1.37193319E-07,10.838
118.812000,1.49597856e-07,+1.49597856E-07,10.439
119.062000,1.49597856e-07,+1.49597856E-07,10.642
119.312000,1.45463011e-07,+1.45463011E-07,11.803
119.562000,1.45463011e-07,+1.45463011E-07,10.764
119.844000,1.39613716e-07,+1.39613716E-07,10.420
120.094000,1.3598312e-07,+1.35983120E-07,10.998
120.344000,1.3598312e-07,+1.35983120E-07,11.128
120.609000,1.37899268e-07,+1.37899268E-07,10.333
120.859000,1.37899268e-07,+1.37899268E-07,10.582
121.140000,1.32251734e-07,+1.32251734E-07,10.403
121.390000,1.34772982e-07,+1.34772982E-07,10.511
121.640000,1.34772982e-07,+1.34772982E-07,10.879
121.890000,1.42639276e-07,+1.42639276E-07,10.606
122.156000,1.42639276e-07,+1.42639276E-07,10.585
122.406000,1.52320868e-07,+1.52320868E-07,9.971
122.687000,1.3689083e-07,+1.36890830E-07,10.729
122.937000,1.3689083e-07,+1.36890830E-07,14.588
123.187000,1.43849475e-07,+1.43849475E-07,10.836
123.453000,1.43849475e-07,+1.43849475E-07,11.535
123.703000,1.40622277e-07,+1.40622277E-07,10.718
123.984000,1.54337867e-07,+1.54337867E-07,10.422
124.234000,1.54337867e-07,+1.54337867E-07,10.508
124.484000,1.44051175e-07,+1.44051175E-07,10.898
124.750000,1.44051175e-07,+1.44051175E-07,13.142
125.031000,1.44051175e-07,+1.44051175E-07,10.699
125.281000,1.46875074e-07,+1.46875074E-07,11.926
125.515000,1.46875074e-07,+1.46875074E-07,10.041
125.812000,1.44454675e-07,+1.44454675E-07,11.677
126.062000,1.48286973e-07,+1.48286973E-07,11.611
126.328000,1.48286973e-07,+1.48286973E-07,11.895
126.609000,1.43345325e-07,+1.43345325E-07,10.910
126.859000,1.43345325e-07,+1.43345325E-07,10.828
127.125000,1.41025776e-07,+1.41025776E-07,10.776
127.375000,1.43446175e-07,+1.43446175E-07,10.580
127.625000,1.43446175e-07,+1.43446175E-07,12.808
127.875000,1.47480173e-07,+1.47480173E-07,11.187
128.156000,1.42639375e-07,+1.42639375E-07,22.856
